Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
2014,Sochi,Skiing,"NISKANEN, Kerttu",FIN,Women,4X5KM Relay,Silver,143,
2014,Sochi,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,4X5KM Relay,Silver,144,
2014,Sochi,Skiing,"NISKANEN, Kerttu",FIN,Women,Team Sprint,Silver,145,
2014,Sochi,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,Team Sprint,Silver,146,
2014,Sochi,Skiing,"RUKAJARVI, Enni",FIN,Women,Slopestyle,Silver,147,
2014,Sochi,Biathlon,"BEATRIX, Jean Guillaume",FRA,Men,12.5Km Pursuit,Bronze,72,
2014,Sochi,Biathlon,"FOURCADE, Martin",FRA,Men,12.5Km Pursuit,Gold,33,
2014,Sochi,Biathlon,"FOURCADE, Martin",FRA,Men,15KM Mass Start,Silver,32,
2014,Sochi,Biathlon,"FOURCADE, Martin",FRA,Men,20KM,Gold,34,
2014,Sochi,Skiing,"MISSILLIER, Steve",FRA,Men,Giant Slalom,Silver,33,
2014,Sochi,Skiing,"PINTURAULT, Alexis",FRA,Men,Giant Slalom,Bronze,73,
2014,Sochi,Skiing,"DUVILLARD, Robin",FRA,Men,4X10KM Relay,Bronze,74,
2014,Sochi,Skiing,"GAILLARD, Jean Marc",FRA,Men,4X10KM Relay,Bronze,75,
2014,Sochi,Skiing,"MANIFICAT, Maurice",FRA,Men,4X10KM Relay,Bronze,76,
2014,Sochi,Skiing,"PERRILLAT BOITEUX, Ivan",FRA,Men,4X10KM Relay,Bronze,77,
2014,Sochi,Skiing,"BOVOLENTA, Arnaud",FRA,Men,Ski Cross,Silver,34,
2014,Sochi,Skiing,"CHAPUIS, Jean Frederic",FRA,Men,Ski Cross,Gold,35,
2014,Sochi,Skiing,"MIDOL, Jonathan",FRA,Men,Ski Cross,Bronze,78,
2014,Sochi,Skiing,"ROLLAND, Kevin",FRA,Men,Ski Halfpipe,Bronze,79,
2014,Sochi,Skiing,"MARTINOD, Marie",FRA,Women,Ski Halfpipe,Silver,35,
2014,Sochi,Skiing,"MATTEL, Coline",FRA,Women,K90 Individual,Bronze,80,
2014,Sochi,Skiing,"VAULTIER, Pierre",FRA,Men,Snowboard Cross,Gold,36,
2014,Sochi,Skiing,"TRESPEUCH, Chloe",FRA,Women,Snowboard Cross,Bronze,81,
2014,Sochi,Bobsleigh,"YARNOLD, Elizabeth",GBR,Women,Individual,Gold,34,
2014,Sochi,Curling,"ANDREWS, Scott",GBR,Men,Curling,Silver,7,
2014,Sochi,Curling,"BREWSTER, Tom",GBR,Men,Curling,Silver,8,
2014,Sochi,Curling,"DRUMMOND, Greg",GBR,Men,Curling,Silver,9,
2014,Sochi,Curling,"GOODFELLOW, Michael",GBR,Men,Curling,Silver,10,
2014,Sochi,Curling,"MURDOCH, David",GBR,Men,Curling,Silver,11,
2014,Sochi,Curling,"ADAMS, Vicki",GBR,Women,Curling,Bronze,29,
2014,Sochi,Curling,"GRAY, Lauren",GBR,Women,Curling,Bronze,30,
2014,Sochi,Curling,"HAMILTON, Claire",GBR,Women,Curling,Bronze,31,
2014,Sochi,Curling,"MUIRHEAD, Eve",GBR,Women,Curling,Bronze,32,
2014,Sochi,Curling,"SLOAN, Anna",GBR,Women,Curling,Bronze,33,
2014,Sochi,Skiing,"JONES, Jenny",GBR,Women,Slopestyle,Bronze,34,
2014,Sochi,Biathlon,"LESSER, Erik",GER,Men,20KM,Silver,115,
2014,Sochi,Biathlon,"BOEHM, Daniel",GER,Men,4X7.5KM Relay,Silver,116,
2014,Sochi,Biathlon,"LESSER, Erik",GER,Men,4X7.5KM Relay,Silver,117,
2014,Sochi,Biathlon,"PEIFFER, Arnd",GER,Men,4X7.5KM Relay,Silver,118,
2014,Sochi,Biathlon,"SCHEMPP, Simon",GER,Men,4X7.5KM Relay,Silver,119,
2014,Sochi,Luge,"ARLT, Tobias",GER,Men,Doubles,Gold,123,
2014,Sochi,Luge,"WENDL, Tobias",GER,Men,Doubles,Gold,124,
2014,Sochi,Luge,"ARLT, Tobias",GER,Men,Mixed Relay,Gold,125,
2014,Sochi,Luge,"LOCH, Felix",GER,Men,Mixed Relay,Gold,126,
2014,Sochi,Luge,"WENDL, Tobias",GER,Men,Mixed Relay,Gold,127,
2014,Sochi,Luge,"LOCH, Felix",GER,Men,Singles,Gold,128,
2014,Sochi,Luge,"GEISENBERGER, Natalie",GER,Women,Mixed Relay,Gold,129,
2014,Sochi,Luge,"GEISENBERGER, Natalie",GER,Women,Singles,Gold,130,
2014,Sochi,Luge,"HUEFNER, Tatjana",GER,Women,Singles,Silver,120,
2014,Sochi,Skating,"SZOLKOWY, Robin",GER,Men,Pairs,Bronze,89,
2014,Sochi,Skating,"SAVCHENKO, Aliona",GER,Women,Pairs,Bronze,90,
2014,Sochi,Skiing,"REBENSBURG, Viktoria",GER,Women,Giant Slalom,Bronze,91,
2014,Sochi,Skiing,"HOEFL-RIESCH, Maria",GER,Women,Super Combined,Gold,131,
2014,Sochi,Skiing,"HOEFL-RIESCH, Maria",GER,Women,Super-G,Silver,121,
2014,Sochi,Skiing,"BOEHLER, Stefanie",GER,Women,4X5KM Relay,Bronze,92,
2014,Sochi,Skiing,"FESSEL, Nicole",GER,Women,4X5KM Relay,Bronze,93,
2014,Sochi,Skiing,"HERRMANN, Denise",GER,Women,4X5KM Relay,Bronze,94,
2014,Sochi,Skiing,"NYSTAD, Claudia",GER,Women,4X5KM Relay,Bronze,95,
2014,Sochi,Skiing,"FRENZEL, Eric",GER,Men,Ind. K90 (70M),Gold,132,
2014,Sochi,Skiing,"RIESSLE, Fabian",GER,Men,Sprint K120,Bronze,96,
2014,Sochi,Skiing,"FRENZEL, Eric",GER,Men,"Team, 4X5 KM",Silver,122,
2014,Sochi,Skiing,"KIRCHEISEN, Bjoern",GER,Men,"Team, 4X5 KM",Silver,123,
2014,Sochi,Skiing,"RIESSLE, Fabian",GER,Men,"Team, 4X5 KM",Silver,124,
2014,Sochi,Skiing,"RYDZEK, Johannes",GER,Men,"Team, 4X5 KM",Silver,125,
2014,Sochi,Skiing,"FREUND, Severin",GER,Men,Teams,Gold,133,
2014,Sochi,Skiing,"KRAUS, Marinus",GER,Men,Teams,Gold,134,
2014,Sochi,Skiing,"WANK, Andreas",GER,Men,Teams,Gold,135,
2014,Sochi,Skiing,"WELLINGER, Andreas",GER,Men,Teams,Gold,136,
2014,Sochi,Skiing,"VOGT, Carina",GER,Women,K90 Individual,Gold,137,
2014,Sochi,Skiing,"KARSTENS, Anke",GER,Women,Parallel Slalom,Silver,126,
2014,Sochi,Skiing,"KOBER, Amelie",GER,Women,Parallel Slalom,Bronze,97,
2014,Sochi,Biathlon,"HOFER, Lukas",ITA,Men,Relay Mix,Bronze,66,
2014,Sochi,Biathlon,"WINDISCH, Dominik",ITA,Men,Relay Mix,Bronze,67,
2014,Sochi,Biathlon,"OBERHOFER, Karin",ITA,Women,Relay Mix,Bronze,68,
2014,Sochi,Biathlon,"WIERER, Dorothea",ITA,Women,Relay Mix,Bronze,69,
2014,Sochi,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Bronze,70,
2014,Sochi,Skating,"KOSTNER, Carolina",ITA,Women,Individual,Bronze,71,
2014,Sochi,Skating,"FONTANA, Arianna",ITA,Women,1500M,Bronze,72,
2014,Sochi,Skating,"FONTANA, Arianna",ITA,Women,3000M Relay,Bronze,73,
2014,Sochi,Skating,"PERETTI, Lucia",ITA,Women,3000M Relay,Bronze,74,
2014,Sochi,Skating,"VALCEPINA, Martina",ITA,Women,3000M Relay,Bronze,75,
2014,Sochi,Skating,"VIVIANI, Elena",ITA,Women,3000M Relay,Bronze,76,
2014,Sochi,Skating,"FONTANA, Arianna",ITA,Women,500M,Silver,56,
2014,Sochi,Skiing,"INNERHOFER, Christof",ITA,Men,Downhill,Silver,57,
2014,Sochi,Skiing,"INNERHOFER, Christof",ITA,Men,Super Combined,Bronze,77,
2014,Sochi,Skating,"HANYU, Yuzuru",JPN,Men,Individual,Gold,17,
2014,Sochi,Skiing,"ONOZUKA, Ayana",JPN,Women,Ski Halfpipe,Bronze,19,
2014,Sochi,Skiing,"WATABE, Akito",JPN,Men,Ind. K90 (70M),Silver,19,
2014,Sochi,Skiing,"KASAI, Noriaki",JPN,Men,Large Hill,Silver,20,
2014,Sochi,Skiing,"ITO, Daiki",JPN,Men,Teams,Bronze,20,
2014,Sochi,Skiing,"KASAI, Noriaki",JPN,Men,Teams,Bronze,21,
2014,Sochi,Skiing,"SHIMIZU, Reruhi",JPN,Men,Teams,Bronze,22,
2014,Sochi,Skiing,"TAKEUCHI, Taku",JPN,Men,Teams,Bronze,23,
2014,Sochi,Skiing,"HIRANO, Ayumu",JPN,Men,Half-Pipe,Silver,21,
2014,Sochi,Skiing,"HIRAOKA, Taku",JPN,Men,Half-Pipe,Bronze,24,
2014,Sochi,Skiing,"TAKEUCHI, Tomoka",JPN,Women,Giant Parall.S.,Silver,22,
2014,Sochi,Skating,"TEN, Denis",KAZ,Men,Individual,Bronze,,
2014,Sochi,Skating,"KIM, Yuna",KOR,Women,Individual,Silver,22,
2014,Sochi,Skating,"PARK, Seung-Hi",KOR,Women,1000M,Gold,45,
2014,Sochi,Skating,"SHIM, Suk Hee",KOR,Women,1000M,Bronze,9,
2014,Sochi,Skating,"SHIM, Suk Hee",KOR,Women,1500M,Silver,23,
2014,Sochi,Skating,"CHO, Ha-Ri",KOR,Women,3000M Relay,Gold,46,
2014,Sochi,Skating,"KIM, Alang",KOR,Women,3000M Relay,Gold,47,
2014,Sochi,Skating,"KONG, Sangjeong",KOR,Women,3000M Relay,Gold,48,
2014,Sochi,Skating,"PARK, Seung-Hi",KOR,Women,3000M Relay,Gold,49,
2014,Sochi,Skating,"SHIM, Suk Hee",KOR,Women,3000M Relay,Gold,50,
2014,Sochi,Skating,"PARK, Seung-Hi",KOR,Women,500M,Bronze,10,
2014,Sochi,Skating,"JOO, Hyong Jun",KOR,Men,Team Pursuit,Silver,24,
2014,Sochi,Skating,"KIM, Cheol Min",KOR,Men,Team Pursuit,Silver,25,
2014,Sochi,Skating,"LEE, Seung Hoon",KOR,Men,Team Pursuit,Silver,26,
2014,Sochi,Skating,"LEE, Sang Hwa",KOR,Women,500M,Gold,51,
2014,Sochi,Bobsleigh,"DREISKENS, Daumants",LAT,Men,Four-Man,Silver,,
2014,Sochi,Bobsleigh,"MELBARDIS, Oskars",LAT,Men,Four-Man,Silver,,
2014,Sochi,Bobsleigh,"STRENGA, Janis",LAT,Men,Four-Man,Silver,,
2014,Sochi,Bobsleigh,"VILKASTE, Arvis",LAT,Men,Four-Man,Silver,,
2014,Sochi,Bobsleigh,"DUKURS, Martins",LAT,Men,Individual,Silver,,
2014,Sochi,Luge,"SICS, Andris",LAT,Men,Doubles,Bronze,,
2014,Sochi,Luge,"SICS, Juris",LAT,Men,Doubles,Bronze,,
2014,Sochi,Luge,"RUBENIS, Martins",LAT,Men,Mixed Relay,Bronze,,
2014,Sochi,Luge,"SICS, Andris",LAT,Men,Mixed Relay,Bronze,,
2014,Sochi,Luge,"SICS, Juris",LAT,Men,Mixed Relay,Bronze,,
2014,Sochi,Luge,"TIRUMA, Eliza",LAT,Women,Mixed Relay,Bronze,,
2014,Sochi,Skating,"KNEGT, Sjinkie",NED,Men,1000M,Bronze,34,
2014,Sochi,Skating,"BERGSMA, Jorrit",NED,Men,10000M,Gold,30,
2014,Sochi,Skating,"DE JONG, Bob",NED,Men,10000M,Bronze,35,
2014,Sochi,Skating,"KRAMER, Sven",NED,Men,10000M,Silver,32,
2014,Sochi,Skating,"GROOTHUIS, Stefan",NED,Men,1000M,Gold,31,
2014,Sochi,Skating,"MULDER, Michel",NED,Men,1000M,Bronze,36,
2014,Sochi,Skating,"VERWEIJ, Koen",NED,Men,1500M,Silver,33,
2014,Sochi,Skating,"BERGSMA, Jorrit",NED,Men,5000M,Bronze,37,
2014,Sochi,Skating,"BLOKHUIJSEN, Jan",NED,Men,5000M,Silver,34,
2014,Sochi,Skating,"KRAMER, Sven",NED,Men,5000M,Gold,32,
2014,Sochi,Skating,"MULDER, Michel",NED,Men,500M,Gold,33,
2014,Sochi,Skating,"MULDER, Ronald",NED,Men,500M,Bronze,38,
2014,Sochi,Skating,"SMEEKENS, Jan",NED,Men,500M,Silver,35,
2014,Sochi,Skating,"BLOKHUIJSEN, Jan",NED,Men,Team Pursuit,Gold,34,
2014,Sochi,Skating,"KRAMER, Sven",NED,Men,Team Pursuit,Gold,35,
2014,Sochi,Skating,"VERWEIJ, Koen",NED,Men,Team Pursuit,Gold,36,
2014,Sochi,Skating,"BOER, Margot",NED,Women,1000M,Bronze,39,
2014,Sochi,Skating,"WeeST, Ireen",NED,Women,1000M,Silver,36,
2014,Sochi,Skating,"TER MORS, Jorien",NED,Women,1500M,Gold,37,
2014,Sochi,Skating,"van BEEK, Lotte",NED,Women,1500M,Bronze,40,
2014,Sochi,Skating,"WeeST, Ireen",NED,Women,1500M,Silver,37,
2014,Sochi,Skating,"WeeST, Ireen",NED,Women,3000M,Gold,38,
2014,Sochi,Skating,"KLEIBEUKER, Carien",NED,Women,5000M,Bronze,41,
2014,Sochi,Skating,"WeeST, Ireen",NED,Women,5000M,Silver,38,
2014,Sochi,Skating,"BOER, Margot",NED,Women,500M,Bronze,42,
2014,Sochi,Skating,"LEENSTRA, Marrit",NED,Women,Team Pursuit,Gold,39,
2014,Sochi,Skating,"TER MORS, Jorien",NED,Women,Team Pursuit,Gold,40,
2014,Sochi,Skating,"van BEEK, Lotte",NED,Women,Team Pursuit,Gold,41,
2014,Sochi,Skating,"WeeST, Ireen",NED,Women,Team Pursuit,Gold,42,
2014,Sochi,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,10KM,Gold,142,
2014,Sochi,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,15KM Mass Start,Gold,143,
2014,Sochi,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,Relay Mix,Gold,144,
2014,Sochi,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,Relay Mix,Gold,145,
2014,Sochi,Biathlon,"BERGER, Tora",NOR,Women,10KM Pursuit,Silver,167,
2014,Sochi,Biathlon,"ECKHOFF, Tiril",NOR,Women,12.5KM Mass Start,Bronze,115,
2014,Sochi,Biathlon,"BERGER, Tora",NOR,Women,4X6KM Relay,Bronze,116,
2014,Sochi,Biathlon,"ECKHOFF, Tiril",NOR,Women,4X6KM Relay,Bronze,117,
2014,Sochi,Biathlon,"FLATLAND, Ann Kristin Aafedt",NOR,Women,4X6KM Relay,Bronze,118,
2014,Sochi,Biathlon,"HORN, Fanny Welle-Strand",NOR,Women,4X6KM Relay,Bronze,119,
2014,Sochi,Biathlon,"BERGER, Tora",NOR,Women,Relay Mix,Gold,146,
2014,Sochi,Biathlon,"ECKHOFF, Tiril",NOR,Women,Relay Mix,Gold,147,
2014,Sochi,Skiing,"JANSRUD, Kjetil",NOR,Men,Downhill,Bronze,120,
2014,Sochi,Skiing,"KRISTOFFERSEN, Henrik",NOR,Men,Slalom,Bronze,121,
2014,Sochi,Skiing,"JANSRUD, Kjetil",NOR,Men,Super-G,Gold,148,
2014,Sochi,Skiing,"SUNDBY, Martin Johnsrud",NOR,Men,Combined 15+15K,Bronze,122,
2014,Sochi,Skiing,"HATTESTAD, Ola Vigen",NOR,Men,Sprint 1.5KM,Gold,149,
2014,Sochi,Skiing,"JOHAUG, Therese",NOR,Women,10KM,Bronze,123,
2014,Sochi,Skiing,"BJOERGEN, Marit",NOR,Women,30KM,Gold,150,
2014,Sochi,Skiing,"JOHAUG, Therese",NOR,Women,30KM,Silver,168,
2014,Sochi,Skiing,"STEIRA, Kristin Stoermer",NOR,Women,30KM,Bronze,124,
2014,Sochi,Skiing,"BJOERGEN, Marit",NOR,Women,Combined7.5+7.5,Gold,151,
2014,Sochi,Skiing,"WENG, Heidi",NOR,Women,Combined7.5+7.5,Bronze,125,
2014,Sochi,Skiing,"FALLA, Maiken Caspersen",NOR,Women,Sprint 1.5KM,Gold,152,
2014,Sochi,Skiing,"OESTBERG, Ingvild Flugstad",NOR,Women,Sprint 1.5KM,Silver,169,
2014,Sochi,Skiing,"BJOERGEN, Marit",NOR,Women,Team Sprint,Gold,153,
2014,Sochi,Skiing,"OESTBERG, Ingvild Flugstad",NOR,Women,Team Sprint,Gold,154,
2014,Sochi,Skiing,"KROG, Magnus",NOR,Men,Ind. K90 (70M),Bronze,126,
2014,Sochi,Skiing,"GRAABAK, Joergen",NOR,Men,Sprint K120,Gold,155,
2014,Sochi,Skiing,"MOAN, Magnus Hovdal",NOR,Men,Sprint K120,Silver,170,
2014,Sochi,Skiing,"GRAABAK, Joergen",NOR,Men,"Team, 4X5 KM",Gold,156,
2014,Sochi,Skiing,"KLEMETSEN, Haavard",NOR,Men,"Team, 4X5 KM",Gold,157,
2014,Sochi,Skiing,"KROG, Magnus",NOR,Men,"Team, 4X5 KM",Gold,158,
2014,Sochi,Skiing,"MOAN, Magnus Hovdal",NOR,Men,"Team, 4X5 KM",Gold,159,
2014,Sochi,Skiing,"BARDAL, Anders",NOR,Men,Normal Hill,Bronze,127,
2014,Sochi,Skiing,"SANDBECH, Staale",NOR,Men,Slopestyle,Silver,171,
2014,Sochi,Skating,"BRODKA, Zbigniew",POL,Men,1500M,Gold,,
2014,Sochi,Skating,"BRODKA, Zbigniew",POL,Men,Team Pursuit,Bronze,9,
2014,Sochi,Skating,"NIEDZWIEDZKI, Konrad",POL,Men,Team Pursuit,Bronze,10,
2014,Sochi,Skating,"SZYMANSKI, Jan",POL,Men,Team Pursuit,Bronze,11,
2014,Sochi,Skating,"BACHLEDA-CURUS, Katarzyna",POL,Women,Team Pursuit,Silver,7,
2014,Sochi,Skating,"CZERWONKA, Natalia",POL,Women,Team Pursuit,Silver,8,
2014,Sochi,Skating,"WOZNIAK, Katarzyna",POL,Women,Team Pursuit,Silver,9,
2014,Sochi,Skating,"ZLOTKOWSKA, Luiza",POL,Women,Team Pursuit,Silver,10,
2014,Sochi,Skiing,"KOWALCZYK, Justyna",POL,Women,10KM,Gold,,
2014,Sochi,Skiing,"STOCH, Kamil",POL,Men,Large Hill,Gold,,
2014,Sochi,Skiing,"STOCH, Kamil",POL,Men,Normal Hill,Gold,,
2014,Sochi,Biathlon,"GARANICHEV, Evgeniy",RUS,Men,20KM,Bronze,67,
2014,Sochi,Biathlon,"MALYSHKO, Dmitry",RUS,Men,4X7.5KM Relay,Gold,62,
2014,Sochi,Biathlon,"SHIPULIN, Anton",RUS,Men,4X7.5KM Relay,Gold,63,
2014,Sochi,Biathlon,"USTYUGOV, Evgeny",RUS,Men,4X7.5KM Relay,Gold,64,
2014,Sochi,Biathlon,"VOLKOV, Alexey",RUS,Men,4X7.5KM Relay,Gold,65,
2014,Sochi,Biathlon,"ROMANOVA, Yana",RUS,Women,4X6KM Relay,Silver,69,
2014,Sochi,Biathlon,"SHUMILOVA, Ekaterina",RUS,Women,4X6KM Relay,Silver,70,
2014,Sochi,Biathlon,"VILUKHINA, Olga",RUS,Women,4X6KM Relay,Silver,71,
2014,Sochi,Biathlon,"ZAITSEVA, Olga",RUS,Women,4X6KM Relay,Silver,72,
2014,Sochi,Biathlon,"VILUKHINA, Olga",RUS,Women,7.5KM,Silver,73,
2014,Sochi,Bobsleigh,"NEGODAYLO, Alexey",RUS,Men,Four-Man,Gold,66,
2014,Sochi,Bobsleigh,"TRUNENKOV, Dmitry",RUS,Men,Four-Man,Gold,67,
2014,Sochi,Bobsleigh,"VOEVODA, Alexey",RUS,Men,Four-Man,Gold,68,
2014,Sochi,Bobsleigh,"ZUBKOV, Alexander",RUS,Men,Four-Man,Gold,69,
2014,Sochi,Bobsleigh,"VOEVODA, Alexey",RUS,Men,Two-Man,Gold,70,
2014,Sochi,Bobsleigh,"ZUBKOV, Alexander",RUS,Men,Two-Man,Gold,71,
2014,Sochi,Bobsleigh,"TRETYAKOV, Alexander",RUS,Men,Individual,Gold,72,
2014,Sochi,Bobsleigh,"NIKITINA, Elena",RUS,Women,Individual,Bronze,68,
2014,Sochi,Luge,"ANTONOV, Vladislav",RUS,Men,Mixed Relay,Silver,74,
2014,Sochi,Luge,"DEMTSCHENKO, Albert",RUS,Men,Mixed Relay,Silver,75,
2014,Sochi,Luge,"DENISYEV, Alexander",RUS,Men,Mixed Relay,Silver,76,
2014,Sochi,Luge,"DEMTSCHENKO, Albert",RUS,Men,Singles,Silver,77,
2014,Sochi,Luge,"IVANOVA, Tatiana",RUS,Women,Mixed Relay,Silver,78,
2014,Sochi,Skating,"KATSALAPOV, Nikita",RUS,Men,Ice Dancing,Bronze,69,
2014,Sochi,Skating,"KLIMOV, Fedor",RUS,Men,Pairs,Silver,79,
2014,Sochi,Skating,"TRANKOV, Maxim",RUS,Men,Pairs,Gold,73,
2014,Sochi,Skating,"KATSALAPOV, Nikita",RUS,Men,Team,Gold,74,
2014,Sochi,Skating,"KLIMOV, Fedor",RUS,Men,Team,Gold,75,
2014,Sochi,Skating,"PLYUSHCHENKO, Evgeny",RUS,Men,Team,Gold,76,
2014,Sochi,Skating,"SOLOVIEV, Dmitri",RUS,Men,Team,Gold,77,
2014,Sochi,Skating,"TRANKOV, Maxim",RUS,Men,Team,Gold,78,
2014,Sochi,Skating,"ILINYKH, Elena",RUS,Women,Ice Dancing,Bronze,70,
2014,Sochi,Skating,"SOTNIKOVA, Adelina",RUS,Women,Individual,Gold,79,
2014,Sochi,Skating,"STOLBOVA, Ksenia",RUS,Women,Pairs,Silver,80,
2014,Sochi,Skating,"VOLOSOZHAR, Tatiana",RUS,Women,Pairs,Gold,80,
2014,Sochi,Skating,"BOBROVA, Ekaterina",RUS,Women,Team,Gold,81,
2014,Sochi,Skating,"ILINYKH, Elena",RUS,Women,Team,Gold,82,
2014,Sochi,Skating,"LIPNITSKAYA, Yulia",RUS,Women,Team,Gold,83,
2014,Sochi,Skating,"STOLBOVA, Ksenia",RUS,Women,Team,Gold,84,
2014,Sochi,Skating,"VOLOSOZHAR, Tatiana",RUS,Women,Team,Gold,85,
2014,Sochi,Skating,"AN, Victor",RUS,Men,1000M,Gold,86,
2014,Sochi,Skating,"GRIGOREV, Vladimir",RUS,Men,1000M,Silver,81,
2014,Sochi,Skating,"AN, Victor",RUS,Men,1500M,Bronze,71,
2014,Sochi,Skating,"AN, Victor",RUS,Men,5000M Relay,Gold,87,
2014,Sochi,Skating,"ELISTRATOV, Semion",RUS,Men,5000M Relay,Gold,88,
2014,Sochi,Skating,"GRIGOREV, Vladimir",RUS,Men,5000M Relay,Gold,89,
2014,Sochi,Skating,"ZAKHAROV, Ruslan",RUS,Men,5000M Relay,Gold,90,
2014,Sochi,Skating,"AN, Victor",RUS,Men,500M,Gold,91,
2014,Sochi,Skating,"GRAF, Olga",RUS,Women,3000M,Bronze,72,
2014,Sochi,Skating,"FATKULINA, Olga",RUS,Women,500M,Silver,82,
2014,Sochi,Skating,"GRAF, Olga",RUS,Women,Team Pursuit,Bronze,73,
2014,Sochi,Skating,"LOBYSHEVA, Yekaterina",RUS,Women,Team Pursuit,Bronze,74,
2014,Sochi,Skating,"SHIKHOVA, Yekaterina",RUS,Women,Team Pursuit,Bronze,75,
2014,Sochi,Skating,"SKOKOVA, Yuliya",RUS,Women,Team Pursuit,Bronze,76,
2014,Sochi,Skiing,"BESSMERTNYKH, Alexander",RUS,Men,4X10KM Relay,Silver,83,
2014,Sochi,Skiing,"JAPAROV, Dmitriy",RUS,Men,4X10KM Relay,Silver,84,
2014,Sochi,Skiing,"LEGKOV, Alexander",RUS,Men,4X10KM Relay,Silver,85,
2014,Sochi,Skiing,"VYLEGZHANIN, Maxim",RUS,Men,4X10KM Relay,Silver,86,
2014,Sochi,Skiing,"CHERNOUSOV, Ilia",RUS,Men,50KM,Bronze,77,
2014,Sochi,Skiing,"LEGKOV, Alexander",RUS,Men,50KM,Gold,92,
2014,Sochi,Skiing,"VYLEGZHANIN, Maxim",RUS,Men,50KM,Silver,87,
2014,Sochi,Skiing,"KRIUKOV, Nikita",RUS,Men,Team Sprint,Silver,88,
2014,Sochi,Skiing,"VYLEGZHANIN, Maxim",RUS,Men,Team Sprint,Silver,89,
2014,Sochi,Skiing,"SMYSHLYAEV, Alexandr",RUS,Men,Moguls,Bronze,78,
2014,Sochi,Skiing,"WILD, Vic",RUS,Men,Giant Parall.S.,Gold,93,
2014,Sochi,Skiing,"WILD, Vic",RUS,Men,Parallel Slalom,Gold,94,
2014,Sochi,Skiing,"OLYUNIN, Nikolay",RUS,Men,Snowboard Cross,Silver,90,
2014,Sochi,Skiing,"ZAVARZINA, Alena",RUS,Women,Giant Parall.S.,Bronze,79,
2014,Sochi,Biathlon,"GREGORIN, Teja",SLO,Women,10KM Pursuit,Bronze,9,
2014,Sochi,Skiing,"MAZE, Tina",SLO,Women,Downhill,Gold,,
2014,Sochi,Skiing,"MAZE, Tina",SLO,Women,Giant Slalom,Gold,,
2014,Sochi,Skiing,"FABJAN, Vesna",SLO,Women,Sprint 1.5KM,Bronze,10,
2014,Sochi,Skiing,"PREVC, Peter",SLO,Men,Large Hill,Bronze,11,
2014,Sochi,Skiing,"PREVC, Peter",SLO,Men,Normal Hill,Silver,,
2014,Sochi,Skiing,"KOSIR, Zan",SLO,Men,Giant Parall.S.,Bronze,12,
2014,Sochi,Skiing,"KOSIR, Zan",SLO,Men,Parallel Slalom,Silver,,
2014,Sochi,Biathlon,"GASPARIN, Selina",SUI,Women,15KM,Silver,74,
2014,Sochi,Bobsleigh,"BAUMANN, Alex",SUI,Men,Two-Man,Silver,75,
2014,Sochi,Bobsleigh,"HEFTI, Beat",SUI,Men,Two-Man,Silver,76,
2014,Sochi,Ice Hockey,"ALDER, Janine",SUI,Women,Ice Hockey,Bronze,111,
2014,Sochi,Ice Hockey,"ALTMANN, Livia",SUI,Women,Ice Hockey,Bronze,112,
2014,Sochi,Ice Hockey,"ANTHAMATTEN, Sophie",SUI,Women,Ice Hockey,Bronze,113,
2014,Sochi,Ice Hockey,"BENZ, Laura",SUI,Women,Ice Hockey,Bronze,114,
2014,Sochi,Ice Hockey,"BENZ, Sara",SUI,Women,Ice Hockey,Bronze,115,
2014,Sochi,Ice Hockey,"BULLO, Nicole",SUI,Women,Ice Hockey,Bronze,116,
2014,Sochi,Ice Hockey,"EGGIMANN, Romy",SUI,Women,Ice Hockey,Bronze,117,
2014,Sochi,Ice Hockey,"FORSTER, Sarah",SUI,Women,Ice Hockey,Bronze,118,
2014,Sochi,Ice Hockey,"FRAUTSCHI, Angela",SUI,Women,Ice Hockey,Bronze,119,
2014,Sochi,Ice Hockey,"LUTZ, Jessica",SUI,Women,Ice Hockey,Bronze,120,
2014,Sochi,Ice Hockey,"MARTY, Julia",SUI,Women,Ice Hockey,Bronze,121,
2014,Sochi,Ice Hockey,"MARTY, Stefanie",SUI,Women,Ice Hockey,Bronze,122,
2014,Sochi,Ice Hockey,"MULLER, Alina",SUI,Women,Ice Hockey,Bronze,123,
2014,Sochi,Ice Hockey,"NABHOLZ, Katrin",SUI,Women,Ice Hockey,Bronze,124,
2014,Sochi,Ice Hockey,"RASELLI, Evelina",SUI,Women,Ice Hockey,Bronze,125,
2014,Sochi,Ice Hockey,"SCHELLING, Florence",SUI,Women,Ice Hockey,Bronze,126,
2014,Sochi,Ice Hockey,"STAENZ, Phoebe",SUI,Women,Ice Hockey,Bronze,127,
2014,Sochi,Ice Hockey,"STALDER, Lara",SUI,Women,Ice Hockey,Bronze,128,
2014,Sochi,Ice Hockey,"STIEFEL, Anja",SUI,Women,Ice Hockey,Bronze,129,
